"Filter 1","Filter 2","Country_Code","Country Individualism","C","Gender","AV1.4","AV3.3.1","AV3.3.2","AV3.3.3","AV3.3.4","AV3.3.5","AV3.3.6","AV3.3.7","AV3.3.8","AV3.3.9","AV3.3.10","AV3.3.11","AV3.3.12","NPQC-R","Narcissism","AV3.4.1","AV3.4.2","AV3.4.3","AV3.4.4","AV3.4.5","AV3.4.6","AV3.4.7","AV3.4.8","AV3.4.9","AV3.4.10","AV3.4.11","AV3.4.12","AV3.4.13","NPI-13","AV4.1.1","AV4.1.2","AV4.1.3","AV4.1.4","AV4.1.5","AV4.1.6","AV4.1.7","Social Media Use","AV4.3.1","AV4.3.2","AV4.3.3","AV4.3.4","AV4.3.5","AV4.3.6","AV4.3.7","AV4.3.8","AV4.3.9","AV4.3.10","AV4.3.11","AV4.3.12","Active Facebook Use","AV4.3.13","Facebook Friends","FB Years","AV4.10.1","AV4.10.2","AV4.10.3","AV4.10.4","SCA","High Low Agentic"
1,1,2,"High","Belgium",1,2,4,3,4,3,4,3,4,4,3,3,3,4,3.5,"High",1,1,1,1,1,2,2,1,1,2,1,1,2,4.0,1,1,2,5,1,2,2,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,,3,3,3,2,3,3,3,2,3,3,,,2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,1,1,2,4,2,2,1,1.8571428571428572,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,2,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,4,2,2,1,2,1,2,1,2,1,1,3,1.8333333333333333,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,1,1,1,1,1,2,2,1.2857142857142858,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,2,1,1,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,4,4,4,3,4,2,2,3,2,4,4,3.25,"High",1,2,1,1,2,2,2,1,2,2,2,2,2,7.0,2,2,5,2,5,4,3,3.2857142857142856,2,4,4,5,4,5,4,3,4,5,4,3,3.769230769230769,2,4,0,3,4,2,1,2.5,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,4,3,5,3,2,4,3,2,1,3,1,2.9166666666666665,"Low",2,1,1,2,1,2,2,1,1,2,1,2,2,1.0,1,1,2,2,1,1,2,1.4285714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,2,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,3,2,4,2,2,2,2,3,2,3,2.5833333333333335,"Low",2,2,2,1,1,2,2,1,1,2,1,2,2,2.0,1,1,3,1,3,1,1,1.5714285714285714,3,3,4,5,1,1,4,4,3,5,3,2,3.0,1,3,1,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,5,1,1,1,3,1,5,3,2,1,1,3,2.25,"Low",2,1,2,2,2,2,2,1,1,2,1,2,2,1.0,2,2,4,5,3,1,1,2.5714285714285716,1,4,4,4,1,4,4,4,1,2,3,3,2.923076923076923,3,4,2,1,1,1,2,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,4,3,4,3,3,2,2,2,2,1,2.5833333333333335,"Low",2,2,2,2,1,2,2,1,1,2,1,2,2,1.0,4,4,2,6,4,1,4,3.5714285714285716,2,4,3,4,3,3,4,3,3,5,3,3,3.230769230769231,2,4,3,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,3,3,3,3,3,2,3,2,2,2,2,2.6666666666666665,"Low",2,2,1,2,1,2,2,1,1,2,1,2,2,2.0,1,1,1,4,1,1,1,1.4285714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,2,3,4,5,1,1,5,4,4,5,3,5,3.5,"High",2,1,1,1,1,1,2,1,1,2,1,1,2,4.0,2,2,3,4,5,1,4,3.0,1,5,5,5,2,1,4,3,2,5,3,3,3.3076923076923075,4,7,4,1,1,3,3,2.0,"High egocentric Use"
1,1,2,"High","Belgium",1,2,1,4,1,5,4,4,3,5,4,4,2,5,3.5,"High",1,1,2,1,1,2,2,2,1,2,1,2,1,4.0,1,1,2,3,3,2,2,2.0,1,1,1,1,1,1,4,1,3,3,1,1,1.5384615384615385,1,5,3,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,4,2,3,5,4,4,2,2,2,1,2,2.8333333333333335,"Low",2,2,1,2,1,2,2,1,1,2,1,2,2,2.0,1,1,2,3,1,1,2,1.5714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,2,1,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,,,,,,,,,,,,,,,,,,2,1,2,2,1,1,2,1,2,2,,2,2,2,3,3,,1,,2,3,2,4,3,3,3,3,2,5,4,3,3.1538461538461537,4,8,3,1,1,2,1,1.25,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,2,"High","Belgium",1,2,3,3,2,2,5,3,,3,2,3,4,3,,,2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,3,3,4,7,5,1,5,4.0,1,2,2,5,3,4,5,4,3,4,5,3,3.3846153846153846,3,4,4,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,3,3,3,3,3,3,3,3,4,3,2,3.0833333333333335,"High",2,2,2,2,1,1,2,1,1,2,1,2,2,2.0,4,4,4,3,5,1,2,3.2857142857142856,2,3,3,3,3,1,4,2,2,4,4,4,2.923076923076923,3,5,3,3,1,2,2,2.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,1,5,2,1,1,3,3,1,3,1,2.1666666666666665,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,2,2,3,2,,1,,,3,3,4,3,1,1,3,4,1,5,,,,,5,4,2,1,5,1,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,3,2,3,2,2,4,4,3,4,4,3.0833333333333335,"High",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,3,3,2,1,2,1,1,1.8571428571428572,2,4,4,4,3,3,4,3,3,5,4,3,3.5384615384615383,4,8,3,1,1,2,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,4,4,4,3,4,4,3,3,4,5,3.6666666666666665,"High",2,1,1,2,2,2,2,2,2,2,1,2,1,5.0,4,4,4,3,,1,1,,4,4,4,5,2,3,5,3,3,5,5,5,4.076923076923077,5,8,4,4,5,5,2,4.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,1,1,2,1,1,2,2,1,3,2,1.8333333333333333,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,4,4,4,3,5,2,3,3.5714285714285716,2,3,2,3,2,2,4,3,3,4,3,2,2.6923076923076925,2,3,3,3,2,3,1,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,2,1,2,2,1,2,2,1,1,3,1.8333333333333333,"Low",2,1,2,1,1,2,2,1,2,2,1,2,2,2.0,2,2,2,2,1,1,2,1.7142857142857142,3,4,2,4,3,3,4,4,3,4,4,4,3.5384615384615383,4,4,2,3,1,3,1,2.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,1,4,1,2,1,2,1,1,2,2,1.8333333333333333,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,2,2,1,7,3,1,2,2.5714285714285716,3,2,4,4,3,2,4,3,4,4,3,4,3.230769230769231,2,3,4,3,2,4,3,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,2,2,1,1,1,1,1,1,2,1,1,1.5,"Low",2,1,2,1,2,2,2,1,1,2,1,2,2,2.0,3,3,4,5,4,1,4,3.4285714285714284,3,4,4,3,,3,4,2,3,5,4,4,,1,8,4,2,2,2,3,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,2,2,2,1,1,1,5,4,3,5,5,1,2.6666666666666665,"Low",1,1,1,1,1,2,1,1,2,1,1,2,2,6.0,7,7,7,7,7,7,7,7.0,2,4,4,5,5,3,4,2,3,5,5,3,3.6153846153846154,2,6,4,2,4,1,3,2.5,"High egocentric Use"
1,1,2,"High","Belgium",1,2,3,3,3,2,3,2,,3,,3,3,3,,,2,1,1,2,1,2,2,2,1,2,1,2,1,3.0,6,6,3,3,2,2,1,3.2857142857142856,3,3,4,4,3,2,4,3,3,4,4,4,3.3846153846153846,3,7,4,2,1,2,2,1.75,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,2,3,2,3,3,3,3,3,2,2,2,2,2.5,"Low",2,1,2,1,,2,1,1,1,2,2,2,2,,2,2,1,5,1,1,1,1.8571428571428572,,,,,,,,,,,,,,,,,1,2,2,2,1.75,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,5,4,4,3,3,4,3,4,3,3,2,3,3.4166666666666665,"High",2,1,1,1,1,1,1,1,1,1,1,2,2,5.0,3,3,1,5,1,1,1,2.142857142857143,1,1,2,2,1,1,2,2,1,1,1,1,1.3846153846153846,2,2,5,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,2,4,4,3,4,2,3,3,4,2,3.0833333333333335,"High",2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,4,4,4,1,4,1,3,3.0,4,4,4,5,2,3,4,2,3,,,,,,,,,,,,,
1,0,2,"High","Belgium",2,5,3,3,2,2,2,2,2,3,2,2,1,3,2.25,"Low",2,1,1,1,1,2,2,2,1,2,1,2,1,4.0,6,6,6,6,5,1,5,5.0,4,3,5,4,2,5,3,3,4,4,3,5,3.6153846153846154,2,4,4,3,2,3,4,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,1,3,2,1,2,2,2,1,2,3,2.0,"Low",2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,3,3,2,2,3,3,4,2.857142857142857,2,3,4,4,4,3,4,2,4,5,5,5,3.6923076923076925,3,5,5,3,3,3,1,2.5,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,3,2,4,2,2,1,2,3,2,3,2.4166666666666665,"Low",2,1,2,2,1,2,2,2,2,2,1,2,1,3.0,2,2,1,4,2,4,4,2.7142857142857144,3,3,3,3,2,3,3,2,4,3,3,2,2.769230769230769,2,3,2,2,1,2,1,1.5,"Low egocentric Use"
1,0,2,"High","Belgium",,,4,3,2,3,2,3,4,3,2,5,5,5,3.4166666666666665,"High",1,1,2,2,1,2,1,1,1,2,2,2,1,4.0,3,3,4,5,4,2,2,3.2857142857142856,5,5,5,5,2,4,5,3,4,4,5,5,4.3076923076923075,4,7,3,2,3,5,5,3.75,"High egocentric Use"
1,1,2,"High","Belgium",1,5,4,3,4,5,3,3,5,3,1,3,1,1,3.0,"Low",2,2,1,1,1,2,1,1,1,2,1,2,1,5.0,2,2,3,3,3,1,1,2.142857142857143,2,2,2,5,3,5,4,3,2,4,2,3,3.1538461538461537,4,,,1,1,1,3,1.5,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,2,4,3,4,3,2,2,2,1,4,2,4,2.75,"Low",1,2,1,2,2,2,2,2,1,2,1,2,1,6.0,5,5,5,7,7,4,3,5.142857142857143,2,4,4,5,4,4,5,3,2,5,5,3,3.6923076923076925,2,8,3,5,3,2,2,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,1,1,2,1,2,2,1,2,2,2,2,3,1.75,"Low",1,1,1,2,1,1,1,1,2,1,1,2,2,6.0,1,1,2,6,2,1,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,2,1,2,1,1.5,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,1,2,5,5,1,5,5,5,1,5,5,5,3.75,"High",1,2,1,2,1,1,1,1,2,2,1,1,1,8.0,7,7,1,7,7,1,7,5.285714285714286,5,5,5,5,5,5,5,5,4,5,5,5,4.923076923076923,5,8,5,5,2,2,3,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,5,5,4,4,3,1,3,5,3,4,4,3.6666666666666665,"High",1,1,1,2,1,2,2,1,2,1,2,1,2,6.0,1,1,1,4,1,1,7,2.2857142857142856,2,2,5,5,1,1,3,3,1,5,5,5,3.0,1,2,5,1,2,2,5,2.5,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,2,2,1,2,2,2,2,2,4,2,2,2.25,"Low",2,1,1,1,1,2,2,1,1,1,1,2,1,4.0,1,1,4,2,4,4,4,2.857142857142857,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,4,1,2,3,2.5,"High egocentric Use"
1,0,2,"High","Belgium",2,2,5,4,5,5,4,5,5,4,4,5,3,5,4.5,"High",2,1,1,1,1,2,2,2,1,2,1,2,1,4.0,1,1,3,2,4,2,5,2.5714285714285716,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,2,1,2,3,2.0,"High egocentric Use"
1,0,2,"High","Belgium",2,5,3,4,4,4,5,5,2,1,4,3,1,5,3.4166666666666665,"High",2,1,1,2,1,2,1,1,1,2,1,2,2,2.0,3,3,3,6,3,4,5,3.857142857142857,4,4,4,4,4,1,5,1,1,4,4,4,3.3846153846153846,4,8,6,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,2,3,1,5,4,2,3,3,2,2,1,2,2.5,"Low",2,1,2,2,1,2,2,1,1,2,1,2,1,1.0,4,4,2,4,1,4,3,3.142857142857143,3,3,4,4,3,4,4,4,3,5,3,3,3.6153846153846154,4,3,1,4,2,4,1,2.75,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,2,1,1,1,2,1,1,1,1,2,1.5,"Low",2,1,2,2,1,1,2,1,1,2,1,2,1,2.0,1,1,7,7,7,5,1,4.142857142857143,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,4,3,4,3,3,4,4,3,3,3,3.3333333333333335,"High",2,2,2,1,2,1,2,1,2,2,1,1,2,6.0,3,3,1,4,2,1,3,2.4285714285714284,2,2,4,4,3,2,3,2,3,4,3,3,2.923076923076923,3,5,4,,,,,,
1,0,2,"High","Belgium",2,2,2,1,1,1,2,1,1,2,1,1,1,5,1.5833333333333333,"Low",2,1,2,1,1,2,2,1,1,2,1,2,1,2.0,5,5,5,2,1,3,5,3.7142857142857144,3,4,3,4,3,4,4,3,4,4,3,1,3.230769230769231,2,3,1,3,4,3,3,3.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,4,3,3,3,3,5,3,1,3,1,1,2.75,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,7,7,1,7,7,7,7,6.142857142857143,3,3,3,4,3,4,5,2,2,2,3,4,3.1538461538461537,3,8,3,2,1,2,4,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,3,2,3,4,2,1,1,2,3,2,3,2.5,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,1,1,1,3,1,2,1,1.4285714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,2,,,,,
1,1,2,"High","Belgium",1,2,4,4,3,2,2,2,3,3,2,2,2,3,2.6666666666666665,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,4,4,3,5,3,4,5,4.0,3,4,3,3,3,3,3,2,3,4,3,3,3.0,2,4,5,1,2,1,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,4,3,2,3,3,5,3,2,2,1,2,2.75,"Low",,1,1,1,1,1,2,1,1,2,1,2,1,,1,1,2,6,2,7,1,2.857142857142857,3,2,5,3,2,2,3,2,3,3,4,2,2.8461538461538463,3,1,4,2,3,3,3,2.75,"High egocentric Use"
1,1,2,"High","Belgium",1,2,2,2,2,1,1,3,1,3,1,1,1,1,1.5833333333333333,"Low",2,1,1,2,1,2,2,1,1,2,1,2,2,1.0,5,5,3,5,1,2,3,3.4285714285714284,4,5,5,3,2,2,4,4,3,5,4,3,3.6923076923076925,4,8,3,2,1,2,1,1.5,"Low egocentric Use"
1,1,2,"High","Belgium",1,5,5,4,3,5,3,4,5,4,2,5,3,5,4.0,"High",2,1,2,2,1,2,2,1,1,2,2,2,2,1.0,7,7,5,7,1,6,4,5.285714285714286,4,4,4,4,3,2,4,3,2,4,4,5,3.6153846153846154,4,3,6,,,,,,
1,0,2,"High","Belgium",2,2,3,3,4,3,,4,5,4,3,3,3,3,,,2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,4,4,5,5,4,6,4,4.571428571428571,3,2,2,3,2,,4,,1,4,4,5,,3,3,5,3,5,2,1,2.75,"High egocentric Use"
1,0,2,"High","Belgium",2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2,"High","Belgium",2,5,3,2,4,1,1,1,1,2,1,2,1,2,1.75,"Low",2,1,1,1,1,1,2,1,1,2,2,2,2,4.0,2,2,3,6,3,1,2,2.7142857142857144,3,2,1,2,3,,,,,,,,,,2,,,,,,,
1,0,2,"High","Belgium",2,2,4,4,4,3,2,4,4,3,2,3,2,2,3.0833333333333335,"High",2,1,2,1,1,2,1,1,1,2,1,2,2,2.0,1,1,1,7,2,2,1,2.142857142857143,1,1,1,1,1,1,2,2,2,1,1,1,1.2307692307692308,1,,,1,1,1,,,
1,0,2,"High","Belgium",2,5,4,3,3,3,3,3,2,4,4,4,4,4,3.4166666666666665,"High",1,2,1,2,1,2,1,2,2,2,1,1,2,7.0,7,7,7,7,7,7,7,7.0,4,4,4,4,4,4,4,4,4,,3,4,,4,8,6,5,3,3,1,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,3,2,2,4,2,2,2,2,2,3,3,2.5833333333333335,"Low",2,1,2,2,1,2,2,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,2,"High","Belgium",2,2,4,4,5,2,3,4,5,1,4,1,3,2,3.1666666666666665,"High",1,2,1,2,1,2,2,2,1,1,1,2,2,5.0,2,2,4,2,5,4,2,3.0,,,,,,,,,,,,,,,,,,,,,,
1,1,2,"High","Belgium",1,2,3,2,4,2,2,3,2,3,4,2,3,3,2.75,"Low",2,1,1,2,1,1,2,1,2,2,1,2,2,3.0,2,2,1,5,1,4,3,2.5714285714285716,2,1,2,3,1,2,4,2,2,2,2,1,2.076923076923077,3,3,4,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,2,3,2,2,1,2,1,2,1,2,1.9166666666666667,"Low",2,1,1,2,2,2,2,1,1,2,1,2,1,3.0,4,4,3,4,3,4,3,3.5714285714285716,3,2,3,4,2,2,3,2,3,4,,3,,2,5,3,2,2,3,,,
1,0,2,"High","Belgium",2,2,3,2,,2,2,2,2,2,2,1,4,5,,,,,,,,,,,,,,,,,4,4,4,4,3,4,4,3.857142857142857,1,3,2,4,3,1,5,2,3,4,3,2,2.6153846153846154,1,4,4,1,,,,,
1,0,2,"High","Belgium",2,5,5,5,4,1,3,5,2,3,5,5,3,1,3.5,"High",2,1,2,1,1,1,2,1,1,1,1,2,2,3.0,1,1,2,7,1,4,1,2.4285714285714284,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,2,3,2,3,1,1,1,2,2,2,3,3,2.0833333333333335,"Low",2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,2,2,3,4,2,2,3,2.5714285714285716,3,3,4,3,3,2,4,2,4,4,4,2,3.0,1,4,4,3,1,1,4,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,2,4,3,2,4,3,2,1,2,2,2.5,"Low",2,1,2,1,1,2,2,1,1,2,1,1,2,2.0,1,1,4,1,1,5,1,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,2,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,5,3,2,1,1,4,2,1,1,2,4,2,4,2.25,"Low",2,1,1,1,1,2,2,1,2,2,1,2,1,4.0,,,4,2,5,2,1,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,4,1,2,1,2.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,5,3,3,1,2,1,1,1,1,1,1,1,1.75,"Low",2,1,1,1,1,2,1,1,1,2,1,1,2,4.0,7,7,7,7,7,7,7,7.0,3,1,1,4,1,3,4,1,3,4,1,3,2.3076923076923075,1,6,5,2,1,3,1,1.75,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,5,5,5,5,5,5,3,2,2,1,1,1,3.3333333333333335,"High",2,1,1,1,2,2,2,1,1,2,1,2,2,3.0,3,3,1,6,1,1,1,2.2857142857142856,3,5,,5,5,3,5,5,5,5,5,5,,5,8,6,1,1,1,2,1.25,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,2,3,1,3,5,2,3,4,5,4,5,3.3333333333333335,"High",2,1,2,2,1,2,2,2,1,2,1,2,1,2.0,3,3,2,3,1,3,1,2.2857142857142856,3,4,5,5,5,4,5,3,4,5,5,,,5,5,3,4,1,1,1,1.75,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,2,2,5,,1,1,1,1,,1,1,,,2,1,2,2,1,1,2,1,1,2,1,2,2,1.0,5,5,5,5,1,3,1,3.5714285714285716,4,3,3,3,3,3,4,3,1,5,2,3,3.230769230769231,5,3,0,4,1,1,1,1.75,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,5,5,5,5,5,5,1,1,1,4,2,3,3.5,"High",2,1,2,2,1,2,2,2,1,1,2,2,1,4.0,7,7,7,7,7,7,7,7.0,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5,2,5,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,5,4,4,5,5,5,4,4,5,2,2,4.083333333333333,"High",2,1,1,2,1,1,2,1,1,2,1,2,2,2.0,4,4,6,6,6,6,6,5.428571428571429,3,3,1,4,4,4,5,5,4,4,4,4,3.769230769230769,4,3,4,2,1,1,1,1.25,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,4,4,4,4,4,4,4,4,4,4,4,4.0,"High",2,2,2,2,2,2,2,1,1,2,1,2,2,2.0,1,1,1,4,1,1,4,1.8571428571428572,2,2,2,2,2,2,2,2,2,2,2,2,2.0,2,,,2,1,2,1,1.5,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,2,2,3,4,4,2,2,3,2,5,2,3,2.8333333333333335,"Low",1,1,1,2,1,2,2,1,1,2,1,2,2,2.0,3,3,1,4,3,1,4,2.7142857142857144,3,3,3,4,2,2,5,4,2,5,4,2,3.076923076923077,1,5,0,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,4,4,5,5,3,5,4,3,4,4,5,4.083333333333333,"High",1,1,2,2,2,2,2,2,1,2,1,2,1,4.0,3,3,2,2,2,2,2,2.2857142857142856,4,4,4,5,3,3,4,4,3,4,4,4,3.8461538461538463,4,8,4,3,2,4,1,2.5,"High egocentric Use"
1,1,2,"High","Belgium",1,2,3,3,2,3,3,3,3,2,2,1,1,1,2.25,"Low",2,1,2,2,1,2,1,1,1,2,1,2,2,1.0,1,1,2,7,1,1,7,2.857142857142857,1,2,3,2,1,1,3,3,1,4,4,1,2.076923076923077,1,3,3,1,1,1,2,1.25,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,4,4,4,4,4,2,2,2,2,2,2,3.0,"Low",2,1,2,1,1,2,2,1,1,2,1,2,2,1.0,2,2,1,2,1,2,1,1.5714285714285714,3,1,2,1,1,1,3,3,1,3,2,2,1.9230769230769231,2,1,1,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,2,2,3,2,3,2,3,1,2,1,2.25,"Low",2,1,2,2,1,2,2,1,1,2,1,2,1,1.0,2,2,1,1,1,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,0,,2,2,1,1,1.5,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,3,3,4,4,3,2,2,1,2,2,2,2.5833333333333335,"Low",2,2,2,2,2,2,2,2,1,2,2,2,1,5.0,5,5,6,3,7,1,1,4.0,3,3,3,3,2,1,3,3,3,4,3,4,3.0,4,8,4,2,3,2,2,2.25,"High egocentric Use"
1,1,2,"High","Belgium",1,2,3,3,3,4,4,2,1,2,2,1,2,1,2.3333333333333335,"Low",2,2,1,2,1,2,1,1,1,2,1,2,2,3.0,1,1,1,5,1,2,2,1.8571428571428572,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,4,4,4,4,3,3,2,4,4,3,2,2,3.25,"High",2,1,1,2,1,2,2,1,1,2,1,2,1,2.0,,,,,1,2,2,,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,2,1,1,1.25,"Low egocentric Use"
1,0,2,"High","Belgium",2,2,3,2,4,4,3,1,1,3,2,4,4,4,2.9166666666666665,"Low",2,1,1,1,1,2,2,1,2,2,1,2,2,3.0,4,4,5,1,6,1,1,3.142857142857143,2,4,4,4,2,3,3,3,3,5,1,5,3.3076923076923075,4,7,3,1,4,3,1,2.25,"High egocentric Use"
1,0,2,"High","Belgium",2,2,2,4,1,5,3,2,4,4,1,4,2,2,2.8333333333333335,"Low",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,2,2,1,1,1,1,1,1.2857142857142858,4,3,5,5,1,2,4,3,2,4,3,5,3.3076923076923075,2,4,3,1,1,5,1,2.0,"High egocentric Use"
1,1,2,"High","Belgium",1,2,2,2,2,1,2,1,1,2,4,3,4,2,2.1666666666666665,"Low",2,1,1,2,1,2,2,1,1,2,1,2,2,1.0,3,3,3,6,3,1,1,2.857142857142857,3,3,3,3,1,1,4,3,2,5,3,2,2.769230769230769,3,4,3,3,4,4,1,3.0,"High egocentric Use"
1,0,2,"High","Belgium",2,2,4,4,4,3,3,3,2,2,2,2,2,2,2.75,"Low",2,1,1,2,1,2,2,1,2,2,1,2,2,2.0,1,1,1,2,1,1,1,1.1428571428571428,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,4,1,5,4,5,2,1,1,2,1,4,2.75,"Low",1,2,2,,,,,,,,,,,,1,1,1,7,1,1,4,2.2857142857142856,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,3,3,4,4,4,3,5,4,,3,2,5,,,2,1,2,2,2,2,2,2,2,2,1,2,1,4.0,3,3,3,3,4,1,1,2.5714285714285716,3,3,3,5,5,5,5,5,3,5,5,1,3.8461538461538463,2,4,0,2,1,4,1,2.0,"High egocentric Use"
1,1,2,"High","Belgium",1,2,4,3,3,3,3,2,1,1,2,1,2,2,2.25,"Low",2,1,2,2,1,2,1,1,1,2,1,2,2,1.0,2,2,1,5,2,1,2,2.142857142857143,2,3,3,3,2,2,3,2,2,3,4,2,2.5384615384615383,2,4,3,1,1,3,1,1.5,"Low egocentric Use"
1,1,2,"High","Belgium",1,2,4,3,4,2,3,2,4,3,3,2,3,4,3.0833333333333335,"High",2,1,2,2,1,2,2,1,1,2,1,2,2,0.0,1,1,1,3,1,3,1,1.5714285714285714,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1,,,1,1,1,1,1.0,"Low egocentric Use"
